Plot_ID,Trial,Loc,Year,%.Can.Cover_168,NDVI_168,GNDVI_168,SR_168,NDRE1_168,NDRE2_168,TCARI_168,SAVI_168,NWI1_168,NWI2_168,MTVI_168,ChlRE_168,BLU_168,GRN_168,RED_168,RE1_168,RE2_168,NIR_168,X900_168,X975_168
311,21_Wet_Elites,Farmington,2021,15.34364038,0.259897465,0.226233802,1.718210542,0.169725962,0.078847881,22.98846772,0.305441448,-0.012576752,0.118648551,0.030219388,0.410093884,25.22542679,37.2708132,34.74141054,41.97890258,50.49177707,59.18129471,76.96105247,74.99516143
312,21_Wet_Elites,Farmington,2021,2.673093777,0.303792675,0.264298997,1.899451561,0.17458868,0.081448101,32.88050002,0.397582091,-0.02320015,0.104922829,0.051719965,0.424587393,27.44780441,41.16697097,37.8229308,49.85717234,60.28653047,71.08777844,91.78222486,87.48340673
313,21_Wet_Elites,Farmington,2021,16.27316578,0.342088994,0.299297283,2.067850303,0.186148216,0.087653959,39.0325876,0.449247114,-0.043379967,0.085012726,0.063578923,0.459497103,26.92013523,40.25417549,36.65337411,51.31345699,62.73173008,74.86513254,96.72433738,88.56480051
314,21_Wet_Elites,Farmington,2021,60.77940651,0.314550179,0.273023296,1.952410962,0.173517385,0.081041024,36.53522758,0.370723751,-0.030051656,0.09592569,0.051223497,0.421915492,25.09374557,37.71990702,34.50730882,46.7166739,56.39868795,66.4598057,85.39578226,80.25422645
315,21_Wet_Elites,Farmington,2021,73.10693483,0.281960371,0.246906468,1.805038758,0.184550392,0.084500675,24.00221838,0.350535989,-0.042134971,0.094541232,0.034246517,0.454022496,25.40533516,37.78444747,35.07581293,43.14225039,52.90990231,62.73906875,82.45848083,75.7021867
316,21_Wet_Elites,Farmington,2021,83.21513002,0.319007034,0.278713588,1.96600544,0.185506766,0.086167517,33.75035288,0.450049035,-0.034893679,0.099180124,0.056771397,0.457296012,28.84232089,43.67662493,40.00765099,53.3734031,65.40056456,77.85062858,101.7879844,94.77176268
317,21_Wet_Elites,Farmington,2021,78.67874756,0.253513917,0.215026466,1.692145402,0.180912133,0.083729205,18.62676839,0.278585044,-0.035901003,0.105292913,0.016882055,0.44296499,23.4876141,34.27748936,31.62241107,36.83093113,44.89508189,53.13754447,70.48962459,65.55076981
318,21_Wet_Elites,Farmington,2021,87.60026738,0.329221538,0.279616667,1.998907876,0.18179513,0.088903272,40.33934783,0.482120215,-0.044700548,0.08186901,0.062653809,0.44549506,32.59971085,48.78364413,43.74669447,60.15762028,72.7350682,87.01983309,112.0299663,102.323786
319,21_Wet_Elites,Farmington,2021,87.89658014,0.261594391,0.22446891,1.724579932,0.179134494,0.086058511,21.1189682,0.320119756,-0.03550345,0.10368389,0.024847622,0.437524916,25.6917759,38.55322467,35.65963534,42.42162816,51.29037083,60.99774957,80.5977399,74.99046242
320,21_Wet_Elites,Farmington,2021,78.88074617,0.246076914,0.211655485,1.666408725,0.17782631,0.082435735,17.53657487,0.235834093,-0.023983742,0.117497181,0.014604563,0.43380294,20.65588047,30.23890934,28.15457338,32.45910816,39.42383378,46.54419555,61.80221412,58.84417564
321,21_Wet_Elites,Farmington,2021,83.23397914,0.266920307,0.231930477,1.744456044,0.183030254,0.083959631,21.05345387,0.312062715,-0.02879998,0.108720374,0.025501741,0.449235864,24.80694065,36.14650576,33.58329197,40.08224613,49.05450715,58.08928271,76.50797271,72.13995468
322,21_Wet_Elites,Farmington,2021,94.42848348,0.274360536,0.239697855,1.775347907,0.170865658,0.079026309,25.83688547,0.348255259,-0.022556759,0.107025341,0.039338413,0.413341346,25.96816505,39.39885242,36.63278563,45.5895531,54.9381455,64.41213868,83.454474,79.6826502
323,21_Wet_Elites,Farmington,2021,73.57846356,0.32454529,0.279548308,1.997730037,0.177264544,0.082164847,36.43929009,0.424329863,-0.027804299,0.099694773,0.057813474,0.432509238,26.65803422,39.62420897,35.91626542,49.46879656,60.07020099,70.98619248,91.47419671,86.31013235
324,21_Wet_Elites,Farmington,2021,97.99401198,0.282412214,0.244237877,1.810880254,0.167275239,0.077633629,28.55967923,0.325111495,-0.024632477,0.10420139,0.039823158,0.403192684,23.65438915,35.72527935,32.96517374,42.01238834,50.4126081,58.96383129,76.27230674,72.49781721
325,21_Wet_Elites,Farmington,2021,81.92806604,0.323284136,0.282792643,1.977794288,0.181180197,0.085469648,35.42471995,0.463819039,-0.033953159,0.094562307,0.063557977,0.444264057,29.36883509,43.97767551,40.30170512,54.64761485,66.38256497,78.84019682,101.875423,95.1187416
326,21_Wet_Elites,Farmington,2021,90.11994949,0.352562703,0.309792083,2.117040632,0.193396975,0.09144981,39.46931942,0.507487461,-0.036687463,0.095653086,0.07065898,0.481254226,29.30745165,43.21908452,39.27680879,55.60659713,68.53641534,82.45611925,107.4240661,99.63851219
327,21_Wet_Elites,Farmington,2021,80.31430068,0.270158237,0.234772936,1.75949564,0.174461809,0.080099221,23.22905715,0.33247148,-0.017530195,0.11812175,0.033274248,0.42377727,24.84365703,36.98433964,34.32886481,42.03755157,50.95492731,59.90278494,78.5631091,75.74165143
328,21_Wet_Elites,Farmington,2021,73.1501658,0.244200706,0.208944618,1.661848719,0.169165086,0.078003614,19.07408237,0.218448231,-0.013934344,0.117675174,0.016138496,0.408348614,19.21923089,27.98048158,26.00958243,30.44907777,36.65003331,42.8962611,55.81762608,54.21791442
329,21_Wet_Elites,Farmington,2021,64.16723472,0.29493289,0.251966296,1.868264957,0.173273634,0.080528834,31.55667863,0.287493282,-0.01533424,0.111886587,0.033720854,0.420940926,21.41479322,31.10944276,28.38527893,36.87337012,44.5605033,52.46861891,67.64384889,65.4211992
330,21_Wet_Elites,Farmington,2021,78.27521725,0.207741817,0.171546625,1.530411048,0.15600281,0.07118776,14.08013868,0.06884745,0.004862308,0.132520326,0.002432612,0.370462916,7.522242652,10.7704178,10.00441352,11.13456225,13.21565744,15.24578672,19.69896329,19.88129906
331,21_Wet_Elites,Farmington,2021,84.97971844,0.197194808,0.166079948,1.496085068,0.154615862,0.069213179,11.43177825,0.050189206,0.002854334,0.133528042,0.001371538,0.366487212,5.526782129,8.045700386,7.552838735,8.252412373,9.807354347,11.26974368,14.64244959,14.72207237
332,21_Wet_Elites,Farmington,2021,87.52070026,0.212027448,0.174066093,1.545682757,0.153731833,0.070242237,15.14315356,0.061898979,0.002838319,0.132543939,0.002797937,0.364149527,6.324105646,9.151725124,8.470001661,9.55665657,11.31505805,13.03400609,16.90379407,16.98853911
333,21_Wet_Elites,Farmington,2021,77.0695553,0.251867294,0.214507449,1.694294054,0.170061711,0.07731292,21.24886403,0.132806981,-0.005922336,0.122688599,0.010514741,0.411292544,11.72414471,16.85575425,15.60535756,18.55508361,22.39623022,26.17199248,33.83713711,33.39030267
334,21_Wet_Elites,Farmington,2021,96.03519444,0.23596831,0.20635171,1.631988915,0.164196654,0.0738858,19.34013886,0.162645412,-0.002309923,0.123180839,0.0133917,0.394183128,16.06106997,23.15010865,21.79360336,25.30781152,30.3823377,35.24466399,45.29666064,45.05461604
335,21_Wet_Elites,Farmington,2021,96.34116792,0.248069009,0.221794575,1.671464417,0.171248858,0.074454827,18.88353943,0.305862952,-0.017069187,0.115031606,0.028482781,0.414337259,25.0401067,37.61134523,35.6172548,41.86929901,50.97524434,59.24651089,77.1009501,74.42455905
336,21_Wet_Elites,Farmington,2021,82.4028691,0.215406179,0.192851956,1.557994086,0.170336562,0.071114064,10.38507165,0.173308613,-0.024738485,0.119205287,0.008331552,0.411563602,15.52023952,23.11547208,22.0886694,24.22234056,29.62418374,34.1881534,45.58626377,43.34971701
